doc_no,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
5842,5842,9.0,0.22779999673366547,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['zoom', 'meet', 'peopl', 'talk', 'year', '1', 'day', 'face', 'face', 'onlin', 'bit', 'anxiou', 'collabor', 'gener', 'learn', 'record', 'lectur']"
5843,5843,4.0,0.6207000017166138,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['paus', 'back', 'recov', 'thing', 'miss']"
5844,5844,5.0,0.2782999873161316,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['isol', 'discuss', 'live', 'feedback', 'question', 'feel', 'typic', 'tutori', 'univers']"
5845,5845,7.0,0.2750000059604645,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['teacher', 'video', 'explain']"
5846,5846,8.0,0.27300000190734863,"live, content, inform, upload, video, teach, find, abil, chat, activ","['watch', 'lectur', 'help', 'memeor', 'couldnt', 'choos', 'option', 'web', 'seminar', 'import', 'alongsid', 'convers', 'content', 'lectur', 'increas', 'level', 'understand']"
5847,5847,7.0,0.24549999833106995,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['feel', 'normal', 'class', 'replac', 'seminar', 'allow', 'discuss', 'feedback', 'lectur', 'student', 'collabor', 'listen', 'prerecord', 'human', 'aspect', 'peopl', 'face', 'hear', 'voic', 'type', 'messag']"
5848,5848,4.0,0.7748000025749207,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['back', 'relisten', 'prof']"
5849,5849,6.0,0.21439999341964722,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['easiest', 'primari', 'teach', 'supplement', 'set', 'question', 'exercis', 'specif', 'question', 'email', 'lectur']"
5850,5850,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
5851,5851,6.0,0.30000001192092896,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['choos', 'watch', 'oppos', 'rememb', 'happen', 'time']"
5852,5852,4.0,0.44290000200271606,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['live', 'lectur', 'feel', 'closest', 'experi', 'classroom']"
5853,5853,7.0,0.8199999928474426,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['teacher', 'contribut', 'discuss', 'question']"
5854,5854,7.0,0.6200000047683716,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['help', 'teacher', 'question', 'person']"
5855,5855,1.0,0.3100000023841858,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['chanc', 'discuss', 'peer', 'lectur', 'depth', 'knowledg', 'gain', 'talk', 'materi']"
5856,5856,8.0,0.6280999779701233,"live, content, inform, upload, video, teach, find, abil, chat, activ","['concis', 'deliveri', 'inform']"
5857,5857,1.0,0.3449000120162964,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['conduc', 'engag', 'creat', 'environ', 'answer', 'question', 'know', 'instant', 'feedback', 'convos']"
5858,5858,7.0,0.7749999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['commun', 'student', 'teacher']"
5859,5859,1.0,0.38749998807907104,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['find', 'easier', 'process', 'understand', 'inform', 'concept', 'read']"
5860,5860,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'question', 'whilst', 'content']"
5861,5861,6.0,0.34439998865127563,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['maintain', 'schedul', 'routin', 'day', 'method', 'resembl', 'homework', 'assign']"
5862,5862,7.0,0.41999998688697815,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['similar', 'class', 'time', 'discuss']"
5863,5863,9.0,0.3003999888896942,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['easier', 'order', 'organis', 'work', 'entir', 'week']"
5864,5864,7.0,0.699999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'teacher']"
5865,5865,8.0,0.5249999761581421,"live, content, inform, upload, video, teach, find, abil, chat, activ","['live', 'class', 'conduct']"
5866,5866,9.0,0.349700003862381,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['maintain', 'privaci', 'job', 'convey', 'inform', 'pretti', 'good']"
5867,5867,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['form', 'live', 'interact', 'student', 'lectur']"
5868,5868,4.0,0.36820000410079956,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['lag', 'product', 'time']"
5869,5869,5.0,0.21040000021457672,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['interact', 'attent', 'span', 'social', 'aspect', 'face', 'watch', 'video', 'record', 'lectur']"
5870,5870,9.0,0.18610000610351562,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['motiv', 'record', 'lectur', 'email', 'work', 'load', 'requir', 'exercis', 'greater', 'amount', 'dilig', 'onlin', 'class', 'closest', 'thing', 'normal', 'class', 'provid', 'sens', 'normalci', 'listen', 'real', 'time', 'discuss']"
5871,5871,3.0,0.2206999957561493,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['write', 'thesi', 'nice', 'call', 'feedback']"
5872,5872,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['pace']
5873,5873,4.0,0.2734000086784363,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['feel', 'classroom', 'experi', 'talk', 'teacher', 'friend', 'add', 'sens', 'normal', 'back', 'life', 'great', 'question', 'stand', 'respons']"
5874,5874,4.0,0.2750000059604645,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['opportun', 'clarif', 'explan']"
5875,5875,7.0,0.6644999980926514,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['discuss', 'teacher', 'classmat', 'work', 'interact', 'isol', 'unabl', 'teacher', 'classmat', 'onlin', 'chat']"
5876,5876,5.0,0.15760000050067902,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['procrastin', 'easier', 'question', 'ssnding', 'email', 'feel', 'awkward', 'fluid']"
5877,5877,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
5878,5878,4.0,0.28220000863075256,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['paus', 'time', 'record', 'lectur', 'advantag', '“live', 'question', 'time”', 'question', 'lectur', 'watch', 'ask', 'essenti', '“the', 'worlds”']"
5879,5879,7.0,0.2199999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['faster', 'respons', 'specif', 'question']"
5880,5880,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['feel', 'motiv', 'email', 'class', 'teacher']"
5881,5881,7.0,0.41999998688697815,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'instant', 'answer', 'email']"
5882,5882,7.0,0.554099977016449,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['class', 'loos']"
5883,5883,7.0,0.4277999997138977,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['similar', 'actual', 'class', 'make', 'easi', 'expos', 'doubt', 'discuss', 'materi', 'teacher', 'rest', 'class']"
5884,5884,4.0,0.550000011920929,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",['watch']
5885,5885,3.0,0.2583000063896179,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'activ', 'content', 'instructor', 'real', 'time', 'doubt', 'make', 'similar', 'facetofac', 'lesson']"
5886,5886,7.0,0.38749998807907104,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['feel', 'closest', 'real', 'class', 'live', 'teacher', 'answer']"
5887,5887,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
5888,5888,4.0,0.7749999761581421,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['back', 'anytim', 'rewind']"
5889,5889,1.0,0.3450999855995178,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['chanc', 'watch', 'understand', 'live', 'lesson', 'chaotic', 'due', 'connect', 'problem', 'misus']"
5890,5890,9.0,0.6200000047683716,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['freedom', 'flexibl', 'work', 'work']"
5891,5891,7.0,0.38760000467300415,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['lot', 'inform', 'discuss', 'perspect', 'angel', 'cross', 'mind', 'addit', 'question']"
5892,5892,7.0,0.699999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'question']"
5893,5893,3.0,0.2750000059604645,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['similar', 'classroom', 'set']"
5894,5894,4.0,0.26260000467300415,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['similar', 'lectur', 'theatr', 'zoom', 'tutori', 'clunki', 'hard', 'particip', 'student']"
5895,5895,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
5896,5896,7.0,0.6083999872207642,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'nice', 'familiar', 'classmat', 'face', 'help', 'mental', 'health', 'felt', 'engag', 'teacher', 'question', 'student', 'individu', 'help', 'concentr', 'ball']"
5897,5897,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['social']
5898,5898,4.0,0.3666999936103821,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['watch', 'free']"
5899,5899,4.0,0.2750000059604645,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['similar', 'person', 'lectur']"
5900,5900,4.0,0.42500001192092896,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['hear', 'watch', 'record', 'lectur', 'anytim', 'rewind', 'bit', 'ive', 'miss', 'attent', 'span', 'short']"
5901,5901,1.0,0.30000001192092896,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['question', 'real', 'time', 'lectur', 'present', 'email']"
5902,5902,4.0,0.699999988079071,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['back', 'listen']"
5903,5903,1.0,0.3666999936103821,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['make', 'motiv']"
5904,5904,6.0,0.37439998984336853,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['time', 'work', 'professor', 'post', 'ahead', 'time', 'ahead']"
5905,5905,8.0,0.25839999318122864,"live, content, inform, upload, video, teach, find, abil, chat, activ","['hate', 'listen', 'find', 'visual', 'learner', 'tend', 'distract', 'easili', 'sit', 'listen', 'home']"
5906,5906,7.0,0.38749998807907104,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['student', 'question', 'real', 'time', 'respons', 'aid', 'engag']"
5907,5907,3.0,0.29100000858306885,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'make', 'work', 'question', 'add', 'fun', 'dull']"
5908,5908,1.0,0.3666999936103821,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'focu']"
5909,5909,9.0,0.699999988079071,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['learn', 'pace']"
5910,5910,7.0,0.35109999775886536,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['classmat', 'world', 'intern', 'high', 'school', 'uwc', 'mostar', 'friend', 'regularli', 'class', 'nice', 'creat', 'sens', 'normal', 'complex', 'discuss', 'base', 'class', 'inperson', 'call', 'question']"
5911,5911,1.0,0.3100000023841858,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['slow', 'lectur', 'hard', 'time', 'understand', 'speed', 'good', 'understand', 'topic']"
5912,5912,9.0,0.5249999761581421,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['flexibl', 'student', 'schedul']"
5913,5913,8.0,0.36809998750686646,"live, content, inform, upload, video, teach, find, abil, chat, activ","['authent', 'chat', 'peopl']"
5914,5914,9.0,0.699999988079071,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['learn', 'pace']"
5915,5915,1.0,0.27379998564720154,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['studi', 'materi', 'beforedo', 'practis', 'question', 'question', 'thing', 'understand', 'group', 'larg', 'end', 'watch', 'answer', 'question', 'understand', 'chanc']"
5916,5916,8.0,0.3499999940395355,"live, content, inform, upload, video, teach, find, abil, chat, activ","['discuss', 'topic', 'effect', 'find', 'understood']"
5917,5917,7.0,0.24040000140666962,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['fix', 'time', 'involv', 'help', 'hold', 'account', 'give', 'fix', 'schedul', 'enjoy', 'small', 'group', 'teach', 'live', 'class', 'potenti', 'discuss', 'share', 'idea', 'work', 'problem', 'math']"
5918,5918,6.0,0.367900013923645,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['interact', 'casual', 'time']"
5919,5919,8.0,0.2101999968290329,"live, content, inform, upload, video, teach, find, abil, chat, activ","['feel', 'interact', 'question', 'motiv', 'know', 'live', 'lectur', 'upload', 'record']"
5920,5920,4.0,0.420199990272522,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['control', 'speed', 'tutor', 'paus', 'rewind']"
5921,5921,5.0,0.18330000340938568,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'engag', 'call', 'peer', 'speed']"
5922,5922,7.0,0.6200000047683716,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'commun', 'materi']"
5923,5923,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['live', 'interact', 'face', 'question', 'email']"
5924,5924,7.0,0.24369999766349792,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['zoom', 'class', 'kind', 'fun', 'interact', 'prerecord', 'lectur', 'student', 'zoom', 'class', 'student', 'shouldv', 'assign', 'insur', 'watch', 'lectur', 'wouldv', 'lot', 'effect', 'type', 'learner', 'thing', 'repeat', 'fulli', 'understand', 'work', 'materi']"
5925,5925,5.0,0.5250999927520752,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['havent', 'experienc', 'mode']"
5926,5926,4.0,0.47369998693466187,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['repeat', 'part', 'lectur', 'didn‘t', 'understand', 'complet', 'break', 'importantli', 'professor', 'give', 'badli', 'need', 'inform', 'explan', 'won‘t', 'easili']"
